Asset Name,Asset Type,Unity Path,Source Folder,Is Enemy Related,Is Animation Related,Clip Count,Clip Names,Has Avatar,Rig / Avatar Notes,Likely Usage,Notes
"SM_Prop_Pipe_Large_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Prop_Pipe_Large_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Prop_Pipe_Large_01_Tarp","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Prop_Pipe_Large_01_Tarp.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Prop_Pipe_Valve_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Prop_Pipe_Valve_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Prop_Pipe_Valve_02","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Prop_Pipe_Valve_02.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Prop_Pipes_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Prop_Pipes_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Prop_Pipes_Rusted_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Prop_Pipes_Rusted_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Prop_Pipes_Rusted_02","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Prop_Pipes_Rusted_02.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Prop_Pipes_Valves_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Prop_Pipes_Valves_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Prop_Plank_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Prop_Plank_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Prop_Plank_02","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Prop_Plank_02.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Prop_Plank_03","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Prop_Plank_03.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Prop_Plank_Bench_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Prop_Plank_Bench_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Prop_Plank_Block_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Prop_Plank_Block_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Prop_Playground_Roundabout_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Prop_Playground_Roundabout_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Prop_Playground_Swing_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Prop_Playground_Swing_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Prop_Pole_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Prop_Pole_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Prop_Poles_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Prop_Poles_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Prop_Pool_Aboveground_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Prop_Pool_Aboveground_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Prop_Pot_Street_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Prop_Pot_Street_01.fbx","PolygonApocalypse","No","Yes",0,"","Yes","ImportAnimation=True; AnimationType=Generic; AvatarSetup=CreateFromThisModel; HasAvatar=True","Unknown","No imported/embedded animation clips detected"
"SM_Prop_PowerBoxes_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Prop_PowerBoxes_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Prop_PowerBoxes_02","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Prop_PowerBoxes_02.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Prop_Powerpole_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Prop_Powerpole_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Prop_Powerpole_Broken_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Prop_Powerpole_Broken_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Prop_Powerpole_Broken_02","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Prop_Powerpole_Broken_02.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Prop_Powerpole_Broken_03","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Prop_Powerpole_Broken_03.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Prop_Powerpole_Broken_04","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Prop_Powerpole_Broken_04.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Prop_Powerpole_Line_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Prop_Powerpole_Line_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Prop_Powerpole_Lines_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Prop_Powerpole_Lines_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Prop_Powerpole_Preset_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Prop_Powerpole_Preset_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Prop_Powerpole_Preset_02","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Prop_Powerpole_Preset_02.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Prop_Powerpole_Preset_03","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Prop_Powerpole_Preset_03.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Prop_Powerpole_Single_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Prop_Powerpole_Single_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Prop_Powerpole_Single_Broken_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Prop_Powerpole_Single_Broken_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Prop_Powerpole_Single_Line_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Prop_Powerpole_Single_Line_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Prop_Powerpole_Single_Line_02","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Prop_Powerpole_Single_Line_02.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Prop_Propane_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Prop_Propane_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Prop_Radio_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Prop_Radio_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Prop_Raft_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Prop_Raft_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Prop_Railing_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Prop_Railing_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Prop_Ramp_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Prop_Ramp_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Prop_Ramp_02","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Prop_Ramp_02.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Prop_Ramp_03","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Prop_Ramp_03.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Prop_Road_Barrier_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Prop_Road_Barrier_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Prop_Road_Barrier_02","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Prop_Road_Barrier_02.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Prop_Roadblock_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Prop_Roadblock_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Prop_Roof_Chimney","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Prop_Roof_Chimney.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Prop_Roof_Satellite_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Prop_Roof_Satellite_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Prop_Roof_Satellite_Dish_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Prop_Roof_Satellite_Dish_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Prop_Roof_SkyLight_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Prop_Roof_SkyLight_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Prop_Roof_SolarPanel_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Prop_Roof_SolarPanel_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Prop_RopeClimb_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Prop_RopeClimb_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Prop_RubbishBin_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Prop_RubbishBin_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Prop_RubbishBin_02","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Prop_RubbishBin_02.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Prop_RubbishBin_03","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Prop_RubbishBin_03.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Prop_Rubble_Concrete_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Prop_Rubble_Concrete_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Prop_Rubble_Concrete_02","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Prop_Rubble_Concrete_02.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Prop_Rubble_Concrete_03","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Prop_Rubble_Concrete_03.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Prop_Rubble_Concrete_04","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Prop_Rubble_Concrete_04.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Prop_Rubble_Concrete_05","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Prop_Rubble_Concrete_05.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Prop_Rubble_Concrete_06","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Prop_Rubble_Concrete_06.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Prop_Rubble_Concrete_Frame_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Prop_Rubble_Concrete_Frame_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Prop_Rug_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Prop_Rug_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
